episode,state,action,agent_rule,env_rule,episode_return
1,"((1, 0, 3), 2, 0)",1,2,1,-80
1,"((2, 3, 0), 1, 1)",0,1,1,-79
1,"((3, 2, 1), 2, 0)",0,2,1,-80
2,"((0, 1, 2), 2, 1)",1,2,1,1
2,"((0, 1, 3), 2, 0)",2,2,1,0
2,"((2, 1, 0), 0, 0)",0,0,1,-1
2,"((0, 1, 2), 3, 0)",3,3,1,-2
2,"((3, 1, 2), 2, 0)",2,2,1,-3
2,"((3, 2, 1), 1, 1)",1,1,1,-2
2,"((2, 3, 0), 3, 0)",0,3,1,-3
2,"((1, 3, 2), 1, 1)",3,1,1,-2
2,"((1, 3, 0), 3, 0)",0,3,1,-3
2,"((1, 3, 2), 0, 0)",1,0,1,-4
2,"((1, 3, 0), 2, 0)",2,2,1,-5
2,"((3, 2, 0), 2, 0)",0,2,1,-6
2,"((2, 1, 3), 0, 0)",3,0,1,-7
2,"((3, 2, 0), 2, 0)",3,2,1,-8
2,"((3, 2, 0), 1, 1)",2,1,1,-7
2,"((3, 0, 1), 3, 0)",1,3,1,-8
2,"((2, 0, 1), 3, 0)",2,3,1,-9
2,"((1, 2, 3), 2, 0)",1,2,1,-10
2,"((0, 1, 2), 1, 1)",2,1,1,-9
2,"((1, 2, 3), 1, 2)",1,1,2,-8
2,"((2, 3, 1), 3, 0)",0,3,2,-9
2,"((0, 2, 1), 2, 1)",1,2,2,-8
2,"((3, 2, 0), 0, 0)",0,0,2,-9
2,"((3, 0, 1), 1, 0)",2,1,2,-10
2,"((1, 3, 2), 2, 1)",1,2,2,-9
2,"((2, 0, 3), 0, 0)",1,0,2,-10
2,"((3, 0, 1), 2, 1)",3,2,2,-9
2,"((3, 0, 1), 2, 2)",1,2,0,-8
2,"((0, 3, 2), 1, 0)",0,1,0,-9
2,"((3, 1, 2), 3, 0)",1,3,0,-10
2,"((2, 3, 1), 2, 0)",2,2,0,-11
2,"((2, 1, 3), 0, 1)",2,0,0,-10
2,"((2, 1, 3), 2, 0)",3,2,0,-11
2,"((2, 3, 0), 1, 0)",1,1,0,-12
2,"((2, 3, 0), 2, 0)",0,2,0,-13
2,"((0, 3, 1), 3, 0)",1,3,0,-14
2,"((0, 3, 2), 2, 0)",1,2,0,-15
2,"((2, 0, 3), 0, 1)",0,0,0,-14
2,"((2, 0, 3), 3, 0)",1,3,0,-15
2,"((2, 3, 1), 2, 0)",3,2,0,-16
2,"((1, 0, 2), 0, 1)",2,0,0,-15
2,"((0, 3, 2), 1, 0)",0,1,0,-16
2,"((0, 1, 3), 2, 0)",2,2,0,-17
2,"((2, 3, 0), 1, 0)",1,1,0,-18
2,"((2, 1, 0), 0, 1)",2,0,0,-17
2,"((3, 2, 1), 0, 2)",2,0,0,-16
2,"((2, 1, 0), 0, 3)",3,0,0,-15
2,"((3, 0, 1), 2, 0)",0,2,0,-16
2,"((1, 0, 2), 0, 1)",3,0,0,-15
2,"((0, 2, 3), 0, 2)",1,0,2,-14
2,"((3, 0, 1), 0, 0)",0,0,2,-15
2,"((2, 3, 0), 3, 0)",2,3,2,-16
2,"((3, 0, 2), 1, 0)",3,1,2,-17
2,"((2, 0, 3), 2, 1)",2,2,2,-16
2,"((2, 0, 3), 2, 2)",3,2,0,-15
2,"((3, 2, 0), 3, 0)",1,3,0,-16
2,"((1, 0, 3), 2, 0)",0,2,0,-17
2,"((1, 0, 3), 1, 0)",0,1,0,-18
2,"((1, 3, 0), 0, 1)",1,0,0,-17
2,"((2, 0, 3), 0, 2)",1,0,0,-16
2,"((2, 0, 1), 1, 0)",0,1,0,-17
2,"((1, 0, 3), 3, 0)",3,3,0,-18
2,"((0, 1, 2), 2, 0)",3,2,0,-19
2,"((2, 3, 1), 2, 0)",2,2,0,-20
2,"((0, 2, 3), 0, 1)",2,0,0,-19
2,"((2, 1, 0), 0, 2)",0,0,0,-18
2,"((2, 0, 1), 2, 0)",0,2,0,-19
2,"((1, 0, 3), 0, 1)",2,0,0,-18
2,"((3, 2, 1), 0, 2)",1,0,0,-17
2,"((1, 3, 0), 0, 3)",3,0,0,-16
2,"((0, 3, 2), 2, 0)",0,2,0,-17
2,"((3, 1, 2), 0, 1)",0,0,0,-16
2,"((2, 0, 3), 1, 0)",1,1,0,-17
2,"((0, 3, 1), 0, 1)",2,0,0,-16
2,"((3, 1, 0), 0, 2)",0,0,0,-15
2,"((2, 1, 3), 2, 0)",0,2,0,-16
2,"((3, 2, 0), 1, 0)",1,1,0,-17
2,"((2, 1, 3), 0, 1)",3,0,0,-16
2,"((2, 3, 0), 1, 0)",1,1,0,-17
2,"((0, 3, 2), 0, 1)",2,0,0,-16
2,"((0, 3, 1), 0, 2)",0,0,1,-15
2,"((2, 0, 3), 0, 0)",0,0,1,-16
2,"((0, 1, 3), 2, 0)",3,2,1,-17
2,"((1, 2, 0), 3, 0)",2,3,1,-18
2,"((3, 2, 0), 2, 0)",0,2,1,-19
2,"((1, 3, 0), 1, 1)",2,1,1,-18
2,"((3, 0, 2), 2, 0)",0,2,1,-19
2,"((2, 1, 0), 2, 0)",2,2,1,-20
2,"((0, 1, 3), 1, 1)",1,1,1,-19
2,"((1, 0, 2), 1, 2)",1,1,0,-18
2,"((2, 0, 1), 0, 3)",1,0,0,-17
2,"((0, 3, 2), 2, 0)",1,2,0,-18
2,"((3, 0, 2), 0, 1)",0,0,0,-17
2,"((0, 1, 3), 1, 0)",0,1,0,-18
2,"((0, 3, 1), 3, 0)",2,3,0,-19
2,"((1, 0, 2), 3, 0)",2,3,0,-20
2,"((3, 0, 1), 2, 0)",2,2,0,-21
2,"((1, 3, 0), 0, 1)",3,0,0,-20
2,"((1, 2, 0), 0, 2)",1,0,0,-19
2,"((1, 3, 2), 0, 3)",1,0,1,-18
2,"((1, 0, 2), 3, 0)",0,3,1,-19
2,"((1, 3, 2), 2, 0)",2,2,1,-20
2,"((0, 1, 2), 0, 0)",1,0,1,-21
2,"((3, 0, 1), 3, 0)",3,3,1,-22
2,"((1, 0, 3), 0, 0)",3,0,1,-23
2,"((0, 3, 1), 0, 0)",1,0,1,-24
2,"((2, 1, 3), 3, 0)",2,3,1,-25
2,"((3, 0, 2), 0, 0)",2,0,1,-26
2,"((3, 1, 0), 2, 0)",2,2,1,-27
2,"((1, 0, 3), 1, 1)",1,1,1,-26
2,"((1, 2, 3), 1, 2)",0,1,1,-25
2,"((0, 1, 2), 0, 0)",1,0,1,-26
2,"((3, 1, 2), 0, 0)",0,0,1,-27
2,"((3, 1, 2), 2, 0)",2,2,1,-28
2,"((2, 1, 3), 1, 1)",1,1,1,-27
2,"((2, 3, 0), 1, 2)",1,1,1,-26
2,"((3, 2, 0), 2, 0)",0,2,1,-27
2,"((1, 0, 3), 1, 1)",2,1,1,-26
2,"((2, 3, 1), 0, 0)",1,0,1,-27
2,"((2, 0, 1), 0, 0)",2,0,1,-28
2,"((3, 0, 1), 1, 1)",0,1,1,-27
2,"((1, 3, 0), 1, 2)",0,1,1,-26
2,"((1, 2, 0), 0, 0)",1,0,1,-27
2,"((0, 3, 2), 2, 0)",0,2,1,-28
2,"((1, 0, 3), 0, 0)",0,0,1,-29
2,"((1, 2, 0), 1, 1)",0,1,1,-28
2,"((3, 1, 2), 0, 0)",1,0,1,-29
2,"((1, 2, 0), 0, 0)",3,0,1,-30
2,"((0, 3, 2), 2, 0)",0,2,1,-31
2,"((3, 0, 2), 0, 0)",0,0,1,-32
2,"((3, 2, 1), 2, 0)",2,2,1,-33
2,"((2, 1, 3), 2, 0)",1,2,1,-34
2,"((3, 1, 2), 0, 0)",2,0,1,-35
2,"((0, 3, 2), 2, 0)",2,2,1,-36
2,"((2, 3, 0), 0, 0)",0,0,1,-37
2,"((2, 1, 0), 1, 1)",3,1,1,-36
2,"((1, 2, 3), 1, 2)",1,1,0,-35
2,"((0, 1, 2), 1, 0)",2,1,0,-36
2,"((0, 3, 1), 1, 0)",1,1,0,-37
2,"((2, 3, 0), 2, 0)",1,2,0,-38
2,"((0, 2, 3), 0, 1)",2,0,0,-37
2,"((1, 3, 2), 0, 2)",0,0,0,-36
2,"((3, 1, 2), 2, 0)",2,2,0,-37
2,"((1, 2, 0), 1, 0)",1,1,0,-38
2,"((1, 0, 3), 1, 0)",2,1,0,-39
2,"((1, 0, 2), 0, 1)",1,0,0,-38
2,"((1, 0, 3), 0, 2)",1,0,0,-37
2,"((3, 0, 2), 0, 3)",1,0,0,-36
2,"((0, 1, 2), 3, 0)",1,3,0,-37
2,"((1, 3, 0), 1, 0)",1,1,0,-38
2,"((0, 2, 3), 2, 0)",0,2,0,-39
2,"((0, 2, 3), 1, 0)",2,1,0,-40
2,"((2, 0, 3), 2, 0)",3,2,0,-41
2,"((3, 0, 2), 0, 1)",2,0,0,-40
2,"((1, 3, 2), 3, 0)",1,3,0,-41
2,"((1, 3, 0), 1, 0)",3,1,0,-42
2,"((1, 0, 2), 2, 0)",0,2,0,-43
2,"((0, 3, 1), 0, 1)",1,0,0,-42
2,"((1, 2, 3), 0, 2)",0,0,0,-41
2,"((0, 1, 2), 3, 0)",0,3,0,-42
2,"((1, 0, 3), 3, 0)",3,3,0,-43
2,"((3, 0, 2), 2, 0)",3,2,0,-44
2,"((2, 0, 3), 0, 1)",3,0,0,-43
2,"((0, 3, 2), 0, 2)",2,0,0,-42
2,"((1, 2, 0), 0, 3)",0,0,2,-41
2,"((2, 1, 0), 1, 0)",2,1,2,-42
2,"((1, 2, 3), 2, 1)",0,2,2,-41
2,"((0, 1, 3), 2, 2)",3,2,2,-40
2,"((2, 3, 1), 1, 0)",1,1,2,-41
2,"((0, 3, 1), 2, 1)",1,2,2,-40
2,"((0, 2, 3), 0, 0)",0,0,2,-41
2,"((2, 1, 0), 2, 1)",3,2,2,-40
2,"((3, 1, 0), 2, 2)",0,2,2,-39
2,"((1, 2, 0), 1, 0)",1,1,2,-40
2,"((0, 1, 2), 3, 0)",3,3,2,-41
2,"((1, 0, 2), 2, 1)",2,2,2,-40
2,"((0, 2, 3), 2, 2)",2,2,2,-39
2,"((1, 2, 0), 0, 0)",0,0,2,-40
2,"((1, 2, 3), 0, 0)",1,0,2,-41
2,"((3, 0, 1), 1, 0)",2,1,2,-42
2,"((0, 1, 2), 2, 1)",1,2,2,-41
2,"((2, 3, 1), 3, 0)",3,3,2,-42
2,"((3, 2, 0), 2, 1)",1,2,2,-41
2,"((0, 1, 2), 2, 2)",0,2,2,-40
2,"((2, 3, 0), 0, 0)",0,0,2,-41
2,"((0, 3, 1), 1, 0)",3,1,2,-42
2,"((0, 3, 2), 2, 1)",1,2,2,-41
2,"((0, 2, 1), 2, 2)",2,2,2,-40
2,"((1, 0, 2), 0, 0)",0,0,2,-41
2,"((1, 3, 0), 3, 0)",3,3,2,-42
2,"((2, 0, 3), 3, 0)",2,3,2,-43
2,"((2, 3, 1), 3, 0)",1,3,2,-44
2,"((1, 2, 3), 2, 1)",1,2,2,-43
2,"((0, 1, 2), 2, 2)",3,2,1,-42
2,"((2, 3, 1), 1, 3)",1,1,2,-41
2,"((1, 3, 2), 3, 0)",0,3,2,-42
2,"((3, 2, 0), 3, 0)",0,3,2,-43
2,"((3, 1, 0), 0, 0)",3,0,2,-44
2,"((1, 2, 0), 2, 1)",0,2,2,-43
2,"((2, 3, 0), 2, 2)",0,2,1,-42
2,"((0, 2, 1), 2, 0)",0,2,1,-43
2,"((0, 1, 3), 0, 0)",0,0,1,-44
2,"((2, 0, 1), 1, 1)",1,1,1,-43
2,"((2, 1, 3), 1, 2)",0,1,1,-42
2,"((1, 2, 0), 1, 3)",1,1,1,-41
2,"((2, 0, 3), 2, 0)",0,2,1,-42
2,"((2, 0, 1), 0, 0)",2,0,1,-43
2,"((0, 3, 1), 1, 1)",0,1,1,-42
2,"((0, 2, 3), 1, 2)",3,1,1,-41
2,"((2, 3, 0), 0, 0)",0,0,1,-42
2,"((3, 1, 2), 1, 1)",3,1,1,-41
2,"((1, 2, 3), 3, 0)",0,3,1,-42
2,"((3, 2, 0), 0, 0)",1,0,1,-43
2,"((1, 0, 3), 0, 0)",3,0,1,-44
2,"((1, 3, 0), 1, 1)",0,1,1,-43
2,"((0, 3, 2), 0, 0)",1,0,1,-44
2,"((2, 0, 1), 3, 0)",1,3,1,-45
2,"((2, 3, 0), 2, 0)",1,2,1,-46
2,"((2, 0, 1), 0, 0)",2,0,1,-47
2,"((2, 1, 0), 1, 1)",0,1,1,-46
2,"((1, 0, 3), 1, 2)",1,1,2,-45
2,"((0, 3, 1), 3, 0)",2,3,2,-46
2,"((2, 3, 0), 1, 0)",3,1,2,-47
2,"((1, 2, 0), 0, 0)",2,0,2,-48
2,"((1, 2, 0), 1, 0)",2,1,2,-49
2,"((3, 2, 0), 2, 1)",0,2,2,-48
2,"((1, 2, 3), 2, 2)",0,2,1,-47
2,"((1, 2, 0), 0, 0)",1,0,1,-48
2,"((3, 2, 1), 3, 0)",3,3,1,-49
2,"((2, 1, 0), 0, 0)",3,0,1,-50
2,"((3, 0, 1), 1, 1)",1,1,1,-49
2,"((1, 3, 2), 1, 2)",0,1,1,-48
2,"((3, 2, 0), 0, 0)",1,0,1,-49
2,"((0, 1, 2), 2, 0)",0,2,1,-50
2,"((3, 0, 2), 0, 0)",0,0,1,-51
2,"((0, 1, 2), 0, 0)",3,0,1,-52
2,"((2, 0, 1), 1, 1)",1,1,1,-51
2,"((3, 1, 2), 0, 0)",2,0,1,-52
2,"((1, 3, 0), 0, 0)",3,0,1,-53
2,"((1, 2, 3), 2, 0)",0,2,1,-54
2,"((1, 2, 0), 1, 1)",2,1,1,-53
2,"((2, 0, 3), 1, 2)",2,1,1,-52
2,"((2, 3, 1), 1, 3)",0,1,2,-51
2,"((1, 0, 3), 2, 4)",1,2,2,-50
2,"((3, 1, 2), 3, 0)",2,3,2,-51
2,"((1, 0, 3), 0, 0)",3,0,2,-52
2,"((2, 3, 0), 1, 0)",0,1,2,-53
2,"((2, 1, 3), 0, 0)",2,0,2,-54
2,"((3, 0, 2), 0, 0)",2,0,2,-55
2,"((3, 2, 0), 1, 0)",0,1,2,-56
3,"((0, 3, 2), 0, 1)",3,0,0,1
3,"((2, 0, 1), 0, 2)",0,0,0,2
3,"((3, 2, 0), 2, 0)",1,2,0,1
3,"((3, 0, 2), 1, 0)",2,1,0,0
3,"((3, 2, 1), 2, 0)",2,2,0,-1
3,"((3, 2, 0), 1, 0)",2,1,0,-2
3,"((3, 0, 1), 0, 1)",3,0,0,-1
3,"((0, 2, 1), 3, 0)",2,3,0,-2
3,"((2, 0, 3), 2, 0)",1,2,0,-3
3,"((0, 3, 2), 0, 1)",2,0,0,-2
3,"((1, 0, 2), 0, 2)",0,0,0,-1
3,"((0, 3, 1), 0, 3)",1,0,2,0
3,"((1, 0, 2), 0, 0)",0,0,2,-1
3,"((2, 1, 0), 1, 0)",0,1,2,-2
3,"((0, 2, 3), 2, 1)",0,2,2,-1
3,"((0, 3, 2), 2, 2)",3,2,2,0
3,"((2, 1, 0), 0, 0)",0,0,2,-1
3,"((1, 0, 2), 1, 0)",1,1,2,-2
3,"((0, 3, 1), 0, 0)",1,0,2,-3
3,"((0, 3, 1), 1, 0)",3,1,2,-4
3,"((3, 1, 0), 2, 1)",1,2,2,-3
3,"((1, 2, 0), 2, 2)",0,2,2,-2
3,"((0, 1, 2), 2, 3)",0,2,2,-1
3,"((0, 3, 2), 0, 0)",0,0,2,-2
3,"((2, 1, 3), 2, 1)",2,2,2,-1
3,"((1, 0, 2), 0, 0)",2,0,2,-2
3,"((2, 3, 1), 1, 0)",0,1,2,-3
3,"((2, 3, 1), 2, 1)",1,2,2,-2
3,"((2, 1, 3), 2, 2)",1,2,1,-1
3,"((3, 1, 2), 0, 0)",2,0,1,-2
3,"((2, 1, 0), 3, 0)",0,3,1,-3
3,"((1, 0, 2), 0, 0)",2,0,1,-4
3,"((3, 2, 0), 0, 0)",1,0,1,-5
3,"((2, 0, 3), 2, 0)",0,2,1,-6
3,"((2, 1, 0), 0, 0)",2,0,1,-7
3,"((1, 0, 3), 1, 1)",1,1,1,-6
3,"((2, 0, 1), 1, 2)",0,1,1,-5
3,"((1, 2, 0), 1, 3)",0,1,0,-4
3,"((2, 0, 3), 0, 4)",1,0,1,-3
3,"((3, 2, 0), 1, 5)",0,1,0,-2
3,"((1, 3, 2), 2, 0)",0,2,0,-3
3,"((0, 1, 2), 2, 0)",2,2,0,-4
3,"((1, 3, 2), 0, 1)",0,0,0,-3
3,"((3, 0, 1), 3, 0)",0,3,0,-4
3,"((3, 1, 0), 1, 0)",0,1,0,-5
3,"((3, 1, 2), 0, 1)",3,0,0,-4
3,"((1, 2, 3), 2, 0)",2,2,0,-5
3,"((0, 3, 1), 1, 0)",2,1,0,-6
3,"((3, 2, 1), 2, 0)",1,2,0,-7
3,"((3, 1, 0), 0, 1)",3,0,0,-6
3,"((2, 3, 0), 1, 0)",1,1,0,-7
3,"((2, 0, 1), 2, 0)",0,2,0,-8
3,"((1, 0, 2), 0, 1)",2,0,0,-7
3,"((2, 0, 1), 0, 2)",1,0,2,-6
3,"((3, 0, 1), 0, 0)",2,0,2,-7
3,"((2, 0, 3), 0, 0)",3,0,2,-8
3,"((3, 1, 2), 2, 1)",3,2,2,-7
3,"((3, 1, 2), 2, 2)",2,2,1,-6
3,"((2, 0, 1), 1, 3)",1,1,2,-5
3,"((3, 1, 2), 3, 0)",3,3,2,-6
3,"((0, 2, 1), 0, 0)",3,0,2,-7
3,"((3, 1, 0), 0, 0)",0,0,2,-8
3,"((0, 2, 1), 2, 1)",0,2,2,-7
3,"((3, 1, 2), 2, 2)",1,2,2,-6
3,"((3, 1, 0), 1, 0)",1,1,2,-7
3,"((2, 3, 0), 0, 0)",3,0,2,-8
3,"((1, 0, 2), 1, 0)",3,1,2,-9
3,"((3, 0, 1), 2, 1)",2,2,2,-8
3,"((2, 1, 3), 2, 2)",1,2,2,-7
3,"((2, 1, 0), 2, 3)",3,2,0,-6
3,"((0, 1, 3), 2, 0)",0,2,0,-7
3,"((2, 3, 1), 2, 0)",3,2,0,-8
3,"((0, 1, 2), 0, 1)",2,0,0,-7
3,"((0, 1, 3), 0, 2)",0,0,2,-6
3,"((0, 3, 1), 1, 0)",1,1,2,-7
3,"((3, 2, 1), 2, 1)",1,2,2,-6
3,"((1, 0, 2), 2, 2)",1,2,2,-5
3,"((3, 0, 1), 0, 0)",1,0,2,-6
3,"((0, 2, 1), 2, 1)",1,2,2,-5
3,"((3, 2, 1), 1, 0)",2,1,2,-6
3,"((0, 1, 3), 2, 1)",1,2,2,-5
3,"((0, 2, 3), 3, 0)",2,3,2,-6
3,"((0, 3, 1), 1, 0)",2,1,2,-7
3,"((0, 2, 3), 2, 1)",1,2,2,-6
3,"((3, 2, 0), 2, 2)",3,2,2,-5
3,"((3, 0, 2), 2, 3)",0,2,0,-4
3,"((2, 1, 3), 0, 4)",3,0,2,-3
3,"((0, 3, 2), 3, 0)",0,3,2,-4
3,"((2, 1, 0), 1, 0)",3,1,2,-5
3,"((2, 0, 3), 0, 0)",2,0,2,-6
3,"((1, 0, 2), 2, 1)",3,2,2,-5
3,"((0, 2, 3), 2, 2)",2,2,1,-4
3,"((2, 1, 3), 3, 0)",1,3,1,-5
3,"((3, 2, 1), 2, 0)",3,2,1,-6
3,"((1, 2, 0), 0, 0)",3,0,1,-7
3,"((3, 1, 2), 2, 0)",0,2,1,-8
3,"((0, 3, 2), 1, 1)",1,1,1,-7
3,"((2, 3, 0), 0, 0)",0,0,1,-8
3,"((1, 0, 3), 1, 1)",3,1,1,-7
3,"((2, 1, 0), 1, 2)",0,1,0,-6
3,"((3, 0, 2), 2, 0)",0,2,0,-7
3,"((3, 1, 2), 0, 1)",3,0,0,-6
3,"((1, 3, 0), 0, 2)",3,0,0,-5
3,"((0, 2, 3), 0, 3)",1,0,1,-4
3,"((3, 0, 2), 0, 0)",0,0,1,-5
3,"((3, 1, 2), 2, 0)",2,2,1,-6
3,"((0, 2, 3), 1, 1)",1,1,1,-5
3,"((1, 0, 3), 1, 2)",2,1,2,-4
3,"((1, 0, 3), 1, 0)",0,1,2,-5
3,"((0, 1, 3), 0, 0)",1,0,2,-6
3,"((2, 1, 3), 1, 0)",1,1,2,-7
3,"((0, 3, 2), 2, 1)",3,2,2,-6
3,"((0, 2, 3), 2, 2)",2,2,2,-5
3,"((3, 1, 2), 1, 0)",2,1,2,-6
3,"((2, 3, 1), 0, 0)",3,0,2,-7
3,"((2, 3, 0), 1, 0)",3,1,2,-8
3,"((3, 1, 2), 3, 0)",1,3,2,-9
3,"((2, 3, 1), 1, 0)",1,1,2,-10
3,"((2, 1, 0), 2, 1)",1,2,2,-9
3,"((3, 0, 2), 2, 2)",0,2,2,-8
3,"((0, 3, 2), 1, 0)",0,1,2,-9
3,"((0, 1, 3), 1, 0)",3,1,2,-10
3,"((2, 1, 3), 2, 1)",3,2,2,-9
3,"((3, 0, 2), 2, 2)",3,2,2,-8
3,"((1, 3, 0), 3, 0)",1,3,2,-9
3,"((3, 1, 2), 1, 0)",3,1,2,-10
3,"((3, 2, 0), 0, 0)",3,0,2,-11
3,"((3, 0, 2), 0, 0)",3,0,2,-12
3,"((3, 1, 2), 3, 0)",1,3,2,-13
3,"((3, 1, 0), 3, 0)",0,3,2,-14
3,"((0, 3, 1), 3, 0)",2,3,2,-15
3,"((1, 0, 3), 2, 1)",1,2,2,-14
3,"((1, 3, 0), 2, 2)",3,2,1,-13
3,"((3, 2, 0), 2, 0)",0,2,1,-14
3,"((0, 2, 1), 1, 1)",2,1,1,-13
3,"((3, 2, 1), 1, 2)",2,1,2,-12
3,"((1, 2, 0), 3, 0)",0,3,2,-13
3,"((2, 1, 0), 0, 0)",1,0,2,-14
3,"((2, 0, 3), 1, 0)",1,1,2,-15
3,"((2, 3, 0), 0, 0)",2,0,2,-16
3,"((0, 1, 3), 1, 0)",3,1,2,-17
3,"((2, 1, 3), 2, 1)",3,2,2,-16
3,"((2, 3, 1), 2, 2)",3,2,2,-15
3,"((0, 3, 2), 1, 0)",3,1,2,-16
3,"((2, 1, 3), 0, 0)",0,0,2,-17
3,"((3, 1, 2), 1, 0)",1,1,2,-18
3,"((3, 1, 2), 3, 0)",0,3,2,-19
3,"((3, 0, 2), 2, 1)",2,2,2,-18
3,"((3, 0, 2), 2, 2)",2,2,1,-17
3,"((0, 1, 2), 2, 0)",2,2,1,-18
3,"((1, 3, 2), 0, 0)",0,0,1,-19
3,"((0, 3, 1), 1, 1)",3,1,1,-18
3,"((0, 2, 1), 1, 2)",3,1,1,-17
3,"((3, 2, 1), 0, 0)",0,0,1,-18
3,"((3, 1, 0), 2, 0)",1,2,1,-19
3,"((2, 0, 3), 1, 1)",1,1,1,-18
3,"((0, 2, 1), 1, 2)",0,1,1,-17
3,"((0, 2, 1), 2, 0)",1,2,1,-18
3,"((1, 3, 2), 0, 0)",0,0,1,-19
3,"((1, 0, 3), 1, 1)",3,1,1,-18
3,"((1, 3, 2), 1, 2)",0,1,2,-17
3,"((1, 3, 2), 2, 3)",2,2,2,-16
3,"((3, 1, 0), 3, 0)",0,3,2,-17
3,"((0, 2, 3), 0, 0)",3,0,2,-18
3,"((3, 1, 2), 2, 1)",3,2,2,-17
3,"((2, 1, 0), 2, 2)",2,2,2,-16
3,"((2, 0, 1), 2, 3)",0,2,0,-15
3,"((1, 0, 2), 1, 0)",0,1,0,-16
3,"((2, 1, 0), 2, 0)",2,2,0,-17
3,"((2, 3, 0), 1, 0)",1,1,0,-18
3,"((0, 3, 1), 0, 1)",2,0,0,-17
3,"((1, 2, 0), 0, 2)",0,0,0,-16
3,"((1, 0, 3), 0, 3)",1,0,1,-15
3,"((2, 1, 3), 1, 4)",0,1,2,-14
3,"((1, 0, 2), 3, 0)",0,3,2,-15
3,"((3, 1, 2), 1, 0)",0,1,2,-16
3,"((2, 1, 0), 1, 0)",1,1,2,-17
3,"((0, 1, 2), 2, 1)",0,2,2,-16
3,"((3, 2, 1), 3, 0)",3,3,2,-17
3,"((3, 2, 0), 3, 0)",0,3,2,-18
3,"((1, 2, 3), 0, 0)",3,0,2,-19
3,"((3, 0, 2), 2, 1)",3,2,2,-18
3,"((0, 1, 2), 2, 2)",2,2,2,-17
3,"((2, 0, 3), 1, 0)",1,1,2,-18
3,"((3, 0, 2), 0, 0)",2,0,2,-19
3,"((1, 0, 2), 2, 1)",2,2,2,-18
3,"((2, 1, 3), 2, 2)",2,2,0,-17
3,"((0, 3, 2), 2, 0)",3,2,0,-18
3,"((2, 3, 0), 0, 1)",0,0,0,-17
3,"((3, 2, 0), 0, 2)",2,0,0,-16
3,"((0, 3, 2), 3, 0)",1,3,0,-17
3,"((1, 2, 0), 1, 0)",3,1,0,-18
3,"((1, 0, 3), 2, 0)",0,2,0,-19
3,"((0, 2, 1), 1, 0)",0,1,0,-20
3,"((3, 2, 0), 2, 0)",1,2,0,-21
3,"((3, 0, 1), 1, 0)",2,1,0,-22
3,"((0, 3, 2), 2, 0)",1,2,0,-23
3,"((1, 3, 2), 0, 1)",0,0,0,-22
3,"((1, 0, 3), 0, 2)",1,0,0,-21
3,"((3, 0, 1), 0, 3)",1,0,0,-20
3,"((0, 1, 3), 1, 0)",0,1,0,-21
3,"((1, 2, 0), 2, 0)",3,2,0,-22
3,"((1, 2, 3), 0, 1)",1,0,0,-21
3,"((3, 0, 2), 0, 2)",1,0,1,-20
3,"((3, 1, 2), 1, 3)",0,1,1,-19
3,"((0, 2, 3), 3, 0)",0,3,1,-20
3,"((3, 1, 2), 1, 1)",2,1,1,-19
3,"((0, 1, 3), 1, 2)",1,1,1,-18
3,"((0, 3, 1), 0, 0)",0,0,1,-19
3,"((1, 3, 0), 2, 0)",1,2,1,-20
3,"((0, 3, 1), 0, 0)",1,0,1,-21
3,"((1, 3, 2), 1, 1)",3,1,1,-20
3,"((3, 1, 0), 0, 0)",1,0,1,-21
3,"((3, 2, 0), 2, 0)",0,2,1,-22
3,"((1, 2, 0), 1, 1)",2,1,1,-21
3,"((0, 2, 3), 1, 2)",2,1,1,-20
3,"((2, 1, 0), 3, 0)",1,3,1,-21
3,"((1, 3, 0), 3, 0)",3,3,1,-22
3,"((0, 3, 1), 0, 0)",1,0,1,-23
3,"((0, 1, 2), 1, 1)",3,1,1,-22
3,"((2, 3, 0), 1, 2)",1,1,2,-21
3,"((0, 1, 2), 3, 0)",1,3,2,-22
3,"((0, 2, 3), 1, 0)",1,1,2,-23
3,"((0, 2, 3), 0, 0)",0,0,2,-24
3,"((2, 0, 3), 2, 1)",3,2,2,-23
3,"((1, 3, 2), 2, 2)",3,2,2,-22
3,"((1, 2, 3), 0, 0)",1,0,2,-23
3,"((1, 2, 3), 2, 1)",3,2,2,-22
3,"((3, 0, 2), 2, 2)",3,2,0,-21
3,"((2, 1, 3), 0, 3)",3,0,2,-20
3,"((3, 2, 1), 3, 0)",0,3,2,-21
3,"((0, 2, 3), 2, 1)",1,2,2,-20
3,"((2, 1, 3), 2, 2)",3,2,2,-19
3,"((1, 0, 3), 2, 3)",3,2,1,-18
3,"((3, 2, 1), 1, 4)",0,1,2,-17
3,"((2, 0, 3), 3, 0)",0,3,2,-18
3,"((0, 1, 3), 2, 1)",3,2,2,-17
3,"((2, 3, 0), 2, 2)",3,2,2,-16
3,"((2, 3, 1), 3, 0)",1,3,2,-17
3,"((1, 0, 3), 2, 1)",1,2,2,-16
3,"((0, 1, 2), 2, 2)",3,2,1,-15
3,"((2, 3, 0), 1, 3)",1,1,0,-14
3,"((2, 3, 1), 2, 0)",0,2,0,-15
3,"((3, 0, 1), 0, 1)",2,0,0,-14
3,"((1, 0, 3), 0, 2)",3,0,2,-13
3,"((0, 2, 1), 0, 0)",1,0,2,-14
